City,Date,Temperature_Max,Temperature_Min,Apparent_Temperature_Max,Apparent_Temperature_Min,Precipitation,Rainfall,Weather_code,WindSpeed,WindGusts,WindDirection,PM2.5,PM10,NO2,SO2,CO,O3,AQI,Month,Season
Chennai,04-01-2018,28.1,22,29.2,24.5,0,0,3,17.3,37.4,56,92.95,182.52,140.27,192.66,1.77,160.55,169,1,Winter
Chennai,05-01-2018,27.1,20.1,28.5,21.4,0,0,3,15,33.5,62,84.15,165.24,126.99,174.42,1.61,145.35,153,1,Winter
Chennai,06-01-2018,27,20.4,28.9,21.8,0,0,0,13.6,30.2,68,86.35,169.56,130.31,178.98,1.65,149.15,157,1,Winter
Chennai,07-01-2018,27.1,19.5,28.3,20.6,0,0,2,15.6,33.8,50,67.65,132.84,102.09,140.22,1.29,116.85,123,1,Winter
Chennai,08-01-2018,27.5,19.4,28.3,20.6,0,0,3,20.5,42.8,39,70.4,138.24,106.24,145.92,1.34,121.6,128,1,Winter
Chennai,09-01-2018,27.7,23.9,28,25.4,1.9,1.9,53,24.9,50,34,58.85,115.56,88.81,121.98,1.12,101.65,107,1,Winter
Chennai,10-01-2018,26.6,23.6,29.5,26.2,22.8,22.8,63,18.3,36.7,48,59.4,116.64,89.64,123.12,1.13,102.6,108,1,Winter
Chennai,11-01-2018,27.9,23.5,31.2,27.2,0,0,3,17.1,37.1,43,97.9,192.24,147.74,202.92,1.87,169.1,178,1,Winter
Chennai,12-01-2018,28,21.7,32.5,25.7,0,0,3,11.4,27.7,69,86.9,170.64,131.14,180.12,1.66,150.1,158,1,Winter
Chennai,13-01-2018,27.9,21.2,32.9,25.2,0,0,3,12.7,29.5,76,119.35,234.36,180.11,247.38,2.28,206.15,217,1,Winter
Chennai,14-01-2018,27.7,21.2,31.6,24.7,0,0,2,14.7,33.5,47,84.7,166.32,127.82,175.56,1.62,146.3,154,1,Winter
Chennai,15-01-2018,27.8,21.2,32,24.6,0,0,2,11.2,25.9,63,74.25,145.8,112.05,153.9,1.42,128.25,135,1,Winter
Chennai,16-01-2018,27.7,22.1,31.7,25.1,0,0,3,15.2,29.5,80,74.25,145.8,112.05,153.9,1.42,128.25,135,1,Winter
Chennai,17-01-2018,27.2,20.4,30.8,23.4,0,0,3,12.9,29.9,75,88.55,173.88,133.63,183.54,1.69,152.95,161,1,Winter
Chennai,18-01-2018,27.1,19.6,29.2,22,0,0,3,13.4,31,57,60.5,118.8,91.3,125.4,1.16,104.5,110,1,Winter
Chennai,19-01-2018,27,19.6,28.7,20.3,0,0,3,14.9,33.1,51,78.65,154.44,118.69,163.02,1.5,135.85,143,1,Winter
Chennai,20-01-2018,26.9,20.1,28.9,21.8,0,0,3,14,31.7,47,70.95,139.32,107.07,147.06,1.35,122.55,129,1,Winter
Chennai,21-01-2018,26.9,19.9,27.8,21.3,0,0,3,18.2,39.2,50,91.3,179.28,137.78,189.24,1.74,157.7,166,1,Winter
Chennai,22-01-2018,26.8,20.6,28,21.9,0.4,0.4,51,16.8,36.7,60,82.5,162,124.5,171,1.58,142.5,150,1,Winter
Chennai,23-01-2018,27.4,21.3,30.2,22.7,0,0,3,16.8,36.4,79,76.45,150.12,115.37,158.46,1.46,132.05,139,1,Winter
Chennai,24-01-2018,27.7,20,30.6,22.1,0,0,3,13.5,32.4,63,71.5,140.4,107.9,148.2,1.37,123.5,130,1,Winter
Chennai,25-01-2018,28.3,19.9,31.4,22.4,0,0,3,14.1,31.3,47,96.8,190.08,146.08,200.64,1.85,167.2,176,1,Winter
Chennai,26-01-2018,28.3,20.3,31.5,23.4,0,0,3,13.1,28.8,76,86.9,170.64,131.14,180.12,1.66,150.1,158,1,Winter
Chennai,27-01-2018,27.7,20.3,30.4,22.9,0,0,3,14.5,31.7,62,90.75,178.2,136.95,188.1,1.73,156.75,165,1,Winter
Chennai,28-01-2018,27.4,21,29.2,23.1,0,0,2,17.7,39.2,55,84.7,166.32,127.82,175.56,1.62,146.3,154,1,Winter
Chennai,29-01-2018,27.4,21.9,29.6,24.2,0,0,3,18,38.5,49,79.75,156.6,120.35,165.3,1.52,137.75,145,1,Winter
Chennai,30-01-2018,27.7,20.4,29.3,22.6,0,0,3,17.8,38.9,37,70.4,138.24,106.24,145.92,1.34,121.6,128,1,Winter
Chennai,31-01-2018,28.3,19.4,29.9,21.6,0,0,2,14.2,33.1,36,82.5,162,124.5,171,1.58,142.5,150,1,Winter
Chennai,01-02-2018,28,17.3,30.1,18.9,0,0,3,10.9,28.4,82,73.7,144.72,111.22,152.76,1.41,127.3,134,2,Winter
Chennai,02-02-2018,28.7,17.3,31.1,18.9,0,0,0,13.1,30.2,129,89.1,174.96,134.46,184.68,1.7,153.9,162,2,Winter
Chennai,03-02-2018,27.4,17.5,28.9,18.7,0,0,2,13.8,32.4,77,80.3,157.68,121.18,166.44,1.53,138.7,146,2,Winter
Chennai,04-02-2018,26.9,19.6,28.5,20.2,0,0,3,13.6,31.3,60,50.05,98.28,75.53,103.74,0.96,86.45,91,2,Winter
Chennai,05-02-2018,28.2,22.4,30.3,23.5,0,0,3,15.2,34.2,57,41.25,81,62.25,85.5,0.79,71.25,75,2,Winter
Chennai,06-02-2018,28.3,20.9,30.7,23.1,0,0,3,19.1,38.2,61,44,86.4,66.4,91.2,0.84,76,80,2,Winter
Chennai,07-02-2018,28.8,22.3,33.2,25.9,0,0,3,16.5,35.3,108,37.4,73.44,56.44,77.52,0.71,64.6,68,2,Winter
Chennai,08-02-2018,29.6,23.1,34.6,27.4,0,0,3,15.4,33.5,115,37.4,73.44,56.44,77.52,0.71,64.6,68,2,Winter
Chennai,09-02-2018,28.8,21.5,33.4,25.1,0,0,3,17.1,37.1,133,56.65,111.24,85.49,117.42,1.08,97.85,103,2,Winter
Chennai,10-02-2018,28.6,22.7,31.8,27,0,0,3,14.3,33.8,120,44,86.4,66.4,91.2,0.84,76,80,2,Winter
Chennai,11-02-2018,28.8,23.4,32.1,26.8,0,0,3,14.8,34.9,116,72.05,141.48,108.73,149.34,1.38,124.45,131,2,Winter
Chennai,12-02-2018,29,24.3,32,27.1,0.4,0.4,51,16.6,36.7,77,45.1,88.56,68.06,93.48,0.86,77.9,82,2,Winter
Chennai,13-02-2018,28.5,22.9,31.1,26.1,0.1,0.1,51,16.1,36.7,65,74.8,146.88,112.88,155.04,1.43,129.2,136,2,Winter
Chennai,14-02-2018,28.8,24.1,31.7,27.2,0.2,0.2,51,17.4,38.5,59,68.2,133.92,102.92,141.36,1.3,117.8,124,2,Winter
Chennai,15-02-2018,29.3,23.7,32.5,27.4,0.1,0.1,51,18.9,41.8,44,57.2,112.32,86.32,118.56,1.09,98.8,104,2,Winter
Chennai,16-02-2018,29.4,22,32.5,25.7,0,0,3,15.3,35.3,61,66,129.6,99.6,136.8,1.26,114,120,2,Winter
Chennai,17-02-2018,29,21.4,33.1,24.7,0,0,3,15,35.6,124,57.75,113.4,87.15,119.7,1.1,99.75,105,2,Winter
Chennai,18-02-2018,28.9,20.6,32.3,24.1,0,0,3,15.2,34.6,112,72.05,141.48,108.73,149.34,1.38,124.45,131,2,Winter
Chennai,19-02-2018,28.2,21.6,31.4,24.1,0,0,1,14.6,34.9,97,82.5,162,124.5,171,1.58,142.5,150,2,Winter
Chennai,20-02-2018,28.4,20.7,31.9,23.9,0,0,1,13.8,33.5,75,63.8,125.28,96.28,132.24,1.22,110.2,116,2,Winter
Chennai,21-02-2018,28.8,21,32.2,24.3,0,0,3,13.1,32.4,71,88,172.8,132.8,182.4,1.68,152,160,2,Winter
Chennai,22-02-2018,29,20,32.8,23.1,0,0,3,13.3,32.4,80,65.45,128.52,98.77,135.66,1.25,113.05,119,2,Winter
Chennai,23-02-2018,28.6,19.7,31.6,22.5,0,0,3,11.6,30.2,90,51.7,101.52,78.02,107.16,0.99,89.3,94,2,Winter
Chennai,24-02-2018,28.8,22,32,24.8,0,0,0,16.4,36,75,47.85,93.96,72.21,99.18,0.91,82.65,87,2,Winter
Chennai,25-02-2018,30.3,22.6,33,25.8,0,0,2,17.8,40,47,31.9,62.64,48.14,66.12,0.61,55.1,58,2,Winter
Chennai,26-02-2018,30.8,21.3,33.6,24.9,0,0,3,17.8,39.2,55,43.45,85.32,65.57,90.06,0.83,75.05,79,2,Winter
Chennai,27-02-2018,30.5,20.7,34,24,0,0,0,14.9,35.3,73,64.35,126.36,97.11,133.38,1.23,111.15,117,2,Winter
Chennai,28-02-2018,29.8,20.9,34.5,23.9,0,0,3,14,34.2,89,90.2,177.12,136.12,186.96,1.72,155.8,164,2,Winter
Chennai,01-03-2018,31,22,34.8,25.8,0,0,3,13.6,33.5,112,78.1,153.36,117.86,161.88,1.49,134.9,142,3,Summer
Chennai,02-03-2018,31.3,22.1,34,25.8,0,0,3,11.8,30.6,118,58.85,115.56,88.81,121.98,1.12,101.65,107,3,Summer
Chennai,03-03-2018,31,20.9,33.6,24.2,0,0,3,14.3,34.2,160,57.2,112.32,86.32,118.56,1.09,98.8,104,3,Summer
Chennai,04-03-2018,30.9,20.2,33.5,22.7,0,0,3,17.6,38.9,164,67.65,132.84,102.09,140.22,1.29,116.85,123,3,Summer
Chennai,05-03-2018,29.3,19.8,32.7,22.6,0,0,3,14.6,34.6,139,48.4,95.04,73.04,100.32,0.92,83.6,88,3,Summer
Chennai,06-03-2018,29.6,21.7,33.6,25.3,0,0,3,14.4,33.1,128,40.15,78.84,60.59,83.22,0.77,69.35,73,3,Summer
Chennai,07-03-2018,30.5,21.3,34,25.1,0,0,3,12.6,30.2,122,64.35,126.36,97.11,133.38,1.23,111.15,117,3,Summer
Chennai,08-03-2018,31.1,20.1,34.2,23,0,0,3,12.4,30.6,90,93.5,183.6,141.1,193.8,1.79,161.5,170,3,Summer
Chennai,09-03-2018,30.3,21.9,34.4,25.9,0,0,3,15.3,36.4,70,60.5,118.8,91.3,125.4,1.16,104.5,110,3,Summer
Chennai,10-03-2018,30.7,22.4,35.1,26.7,0,0,3,13,32,84,77.55,152.28,117.03,160.74,1.48,133.95,141,3,Summer
Chennai,11-03-2018,29.7,23.1,33.9,27.9,0,0,3,13,32,92,68.2,133.92,102.92,141.36,1.3,117.8,124,3,Summer
Chennai,12-03-2018,30.7,24.1,35.8,28.5,0.1,0.1,51,15.2,35.3,94,40.7,79.92,61.42,84.36,0.78,70.3,74,3,Summer
Chennai,13-03-2018,30.8,25.8,36,30.5,0.6,0.6,53,17,38.5,87,55,108,83,114,1.05,95,100,3,Summer
Chennai,14-03-2018,31.2,25.2,35.8,30.7,0.2,0.2,51,16.8,38.5,138,36.3,71.28,54.78,75.24,0.69,62.7,66,3,Summer
Chennai,15-03-2018,31.3,24.5,35.2,30,0,0,3,22.5,47.5,159,35.2,69.12,53.12,72.96,0.67,60.8,64,3,Summer
Chennai,16-03-2018,31.1,25.7,35.1,30.7,2.3,2.3,55,21.9,45.7,159,58.85,115.56,88.81,121.98,1.12,101.65,107,3,Summer
Chennai,17-03-2018,28.4,25.4,31.9,29.6,5,5,61,17.7,32.4,109,36.85,72.36,55.61,76.38,0.7,63.65,67,3,Summer
Chennai,18-03-2018,30.7,25,34.3,29.3,0,0,3,16.1,36.7,106,55.55,109.08,83.83,115.14,1.06,95.95,101,3,Summer
Chennai,19-03-2018,30.6,24.8,34.4,28.5,0,0,3,14.3,34.6,128,50.05,98.28,75.53,103.74,0.96,86.45,91,3,Summer
Chennai,20-03-2018,31,22.6,34.8,26.6,0,0,3,16,35.6,144,65.45,128.52,98.77,135.66,1.25,113.05,119,3,Summer
Chennai,21-03-2018,32.5,23.4,37.4,27.4,0,0,2,21.3,45.7,173,58.85,115.56,88.81,121.98,1.12,101.65,107,3,Summer
Chennai,22-03-2018,33.1,23.9,38.8,28.1,0,0,3,22.4,47.9,173,43.45,85.32,65.57,90.06,0.83,75.05,79,3,Summer
Chennai,23-03-2018,32.9,24.7,38.5,29.5,0,0,2,23.7,50,167,55,108,83,114,1.05,95,100,3,Summer
Chennai,24-03-2018,32,25.3,37.1,30.9,0,0,3,22.9,49.3,160,61.6,120.96,92.96,127.68,1.18,106.4,112,3,Summer
Chennai,25-03-2018,30.9,25.3,35.6,30.3,0,0,3,15.3,36,136,52.8,103.68,79.68,109.44,1.01,91.2,96,3,Summer
Chennai,26-03-2018,31.1,24.4,35.7,28.9,0,0,3,15.8,36,129,55,108,83,114,1.05,95,100,3,Summer
Chennai,27-03-2018,31.9,24.8,37,29.7,0,0,3,22.6,47.9,160,53.35,104.76,80.51,110.58,1.02,92.15,97,3,Summer
Chennai,28-03-2018,32.8,26,37.6,30.9,0.6,0.6,51,26.8,54.7,168,36.85,72.36,55.61,76.38,0.7,63.65,67,3,Summer
Chennai,29-03-2018,33.5,26.4,38.4,31.2,0,0,3,27.1,55.4,171,25.85,50.76,39.01,53.58,0.49,44.65,47,3,Summer
Chennai,30-03-2018,33.1,25.9,37.9,31,0.4,0.4,51,27.1,55.4,169,37.95,74.52,57.27,78.66,0.72,65.55,69,3,Summer
Chennai,31-03-2018,32.9,26.1,37.5,30.9,1.5,1.5,61,24.9,54.4,168,42.9,84.24,64.74,88.92,0.82,74.1,78,3,Summer
Chennai,01-04-2018,31.4,26.3,36.3,32.1,1.4,1.4,51,23.8,49,157,46.2,90.72,69.72,95.76,0.88,79.8,84,4,Summer
Chennai,02-04-2018,31.6,26.4,36.8,32,0.7,0.7,51,22.9,48.2,156,36.85,72.36,55.61,76.38,0.7,63.65,67,4,Summer
Chennai,03-04-2018,31.3,26.2,36.4,31.6,0.1,0.1,51,20.4,44.6,154,34.1,66.96,51.46,70.68,0.65,58.9,62,4,Summer
Chennai,04-04-2018,31.6,25.4,35.7,30.7,0,0,2,21.4,45.7,161,37.4,73.44,56.44,77.52,0.71,64.6,68,4,Summer
Chennai,05-04-2018,31.6,25,35.4,30.4,0,0,2,21.7,46.1,154,45.1,88.56,68.06,93.48,0.86,77.9,82,4,Summer
Chennai,06-04-2018,31.6,25.5,35.4,30.4,0,0,3,21.3,44.6,161,57.2,112.32,86.32,118.56,1.09,98.8,104,4,Summer
Chennai,07-04-2018,31.9,25.9,36.8,31.3,0.1,0.1,51,18.4,41.4,150,45.1,88.56,68.06,93.48,0.86,77.9,82,4,Summer
Chennai,08-04-2018,30.8,25.8,35.8,31.6,0.9,0.9,51,19.2,40.3,106,31.9,62.64,48.14,66.12,0.61,55.1,58,4,Summer
Chennai,09-04-2018,31.7,26.6,36.3,31.4,0.2,0.2,51,16.6,37.1,97,40.15,78.84,60.59,83.22,0.77,69.35,73,4,Summer
Chennai,10-04-2018,32.1,25.4,36.6,30.3,0.2,0.2,51,19.5,41.8,97,29.15,57.24,43.99,60.42,0.56,50.35,53,4,Summer
Chennai,11-04-2018,31.9,26.1,37.5,32.2,1.8,1.8,53,18,40.7,111,39.05,76.68,58.93,80.94,0.75,67.45,71,4,Summer
Chennai,12-04-2018,32.5,26.5,37.9,32.4,0.4,0.4,51,19.2,42.5,129,35.2,69.12,53.12,72.96,0.67,60.8,64,4,Summer
Chennai,13-04-2018,31.9,26.8,36.9,32.5,0.8,0.8,51,20.4,43.9,138,31.9,62.64,48.14,66.12,0.61,55.1,58,4,Summer
Chennai,14-04-2018,32.5,26.6,38.3,31.4,0.5,0.5,51,20.6,45.4,151,31.35,61.56,47.31,64.98,0.6,54.15,57,4,Summer
Chennai,15-04-2018,32.1,27.3,37.4,33,1.3,1.3,55,19.3,42.1,154,23.1,45.36,34.86,47.88,0.44,39.9,42,4,Summer
Chennai,16-04-2018,32.8,27.4,38.3,33.6,0.9,0.9,51,18.1,40.3,149,28.6,56.16,43.16,59.28,0.55,49.4,52,4,Summer
Chennai,17-04-2018,33.1,27.2,38.4,33.2,0.2,0.2,51,19.3,42.1,153,31.9,62.64,48.14,66.12,0.61,55.1,58,4,Summer
Chennai,18-04-2018,33.6,26.2,38.7,31.5,0,0,3,26.1,54,169,29.7,58.32,44.82,61.56,0.57,51.3,54,4,Summer
Chennai,19-04-2018,34.7,27.9,39.8,32.6,0,0,3,28.7,58.7,178,39.6,77.76,59.76,82.08,0.76,68.4,72,4,Summer
Chennai,20-04-2018,34.6,27.9,38.9,32.7,0,0,3,27.9,56.9,174,31.9,62.64,48.14,66.12,0.61,55.1,58,4,Summer
Chennai,21-04-2018,33.6,28.4,38.7,32.6,0.1,0.1,51,27.9,57.2,169,38.5,75.6,58.1,79.8,0.74,66.5,70,4,Summer
Chennai,22-04-2018,34.1,27.2,38.6,32.1,0,0,2,26.3,56.2,171,28.6,56.16,43.16,59.28,0.55,49.4,52,4,Summer
Chennai,23-04-2018,33.4,27.4,38.7,32.8,0.1,0.1,51,24.8,51.8,167,38.5,75.6,58.1,79.8,0.74,66.5,70,4,Summer
Chennai,24-04-2018,33.7,27,38.2,32.3,0,0,3,26.1,55.1,170,49.5,97.2,74.7,102.6,0.95,85.5,90,4,Summer
Chennai,25-04-2018,34.1,27.8,38.7,32.4,0.1,0.1,51,25.7,54.7,170,41.8,82.08,63.08,86.64,0.8,72.2,76,4,Summer
Chennai,26-04-2018,34,27.5,39,32.6,0.1,0.1,51,25.8,54,167,41.8,82.08,63.08,86.64,0.8,72.2,76,4,Summer
Chennai,27-04-2018,33.4,27.7,39,33.2,0,0,2,22.2,46.4,155,45.1,88.56,68.06,93.48,0.86,77.9,82,4,Summer
Chennai,28-04-2018,33,27.4,37.8,33.4,0.3,0.3,51,21.3,46.1,156,29.7,58.32,44.82,61.56,0.57,51.3,54,4,Summer
Chennai,29-04-2018,33.6,27.2,38.2,32.8,0.1,0.1,51,27.5,57.6,168,30.25,59.4,45.65,62.7,0.58,52.25,55,4,Summer
Chennai,30-04-2018,34.8,28.1,39.7,32.9,0,0,3,29.2,59.8,174,40.15,78.84,60.59,83.22,0.77,69.35,73,4,Summer
Chennai,01-05-2018,35.6,28.9,40.8,33.3,0,0,2,29,59,168,64.9,127.44,97.94,134.52,1.24,112.1,118,5,Summer
Chennai,02-05-2018,34.8,28.8,40.9,33.6,0.1,0.1,51,26.4,56.9,165,72.6,142.56,109.56,150.48,1.39,125.4,132,5,Summer
Chennai,03-05-2018,33.9,26.2,40.1,30.3,1,1,53,25.3,52.2,154,65.45,128.52,98.77,135.66,1.25,113.05,119,5,Summer
Chennai,04-05-2018,33,27.3,37.9,33.1,1,1,53,20,43.9,155,81.4,159.84,122.84,168.72,1.55,140.6,148,5,Summer
Chennai,05-05-2018,32.7,27.5,37.7,33.6,0.6,0.6,51,23,47.2,154,60.5,118.8,91.3,125.4,1.16,104.5,110,5,Summer
Chennai,06-05-2018,33.3,27.6,38.7,33.1,0.4,0.4,51,21.7,46.8,167,37.4,73.44,56.44,77.52,0.71,64.6,68,5,Summer
Chennai,07-05-2018,34.8,27.8,40,33.5,0,0,3,24.7,51.8,170,47.3,92.88,71.38,98.04,0.9,81.7,86,5,Summer
Chennai,08-05-2018,34.5,28.5,39.4,32.8,0,0,3,25.5,51.8,176,37.4,73.44,56.44,77.52,0.71,64.6,68,5,Summer
Chennai,09-05-2018,33.4,28.2,37.9,32.3,0.2,0.2,51,24.4,50.4,174,34.65,68.04,52.29,71.82,0.66,59.85,63,5,Summer
Chennai,10-05-2018,32.8,27.9,37.9,32.6,0.6,0.6,51,22.7,50,173,30.8,60.48,46.48,63.84,0.59,53.2,56,5,Summer
Chennai,11-05-2018,34.5,27.9,38.6,32.6,0,0,3,24.7,52.2,173,30.25,59.4,45.65,62.7,0.58,52.25,55,5,Summer
Chennai,12-05-2018,34.2,28.3,39.7,33,0.1,0.1,51,23.8,50.8,169,31.9,62.64,48.14,66.12,0.61,55.1,58,5,Summer
Chennai,13-05-2018,34.2,28.4,39,33.8,0,0,3,25.8,53.3,169,33,64.8,49.8,68.4,0.63,57,60,5,Summer
Chennai,14-05-2018,33.7,27.7,38.8,33.4,0,0,2,23.4,49,160,33,64.8,49.8,68.4,0.63,57,60,5,Summer
Chennai,15-05-2018,33.3,26.9,38.3,32.5,0.9,0.9,53,19.9,43.9,156,33,64.8,49.8,68.4,0.63,57,60,5,Summer
Chennai,16-05-2018,33.2,27.6,38.5,33.4,0,0,3,22.1,46.1,160,36.85,72.36,55.61,76.38,0.7,63.65,67,5,Summer
Chennai,17-05-2018,33.8,27.9,38.3,33.6,0,0,3,23.5,49.7,163,33.55,65.88,50.63,69.54,0.64,57.95,61,5,Summer
Chennai,18-05-2018,34.2,27.5,39.1,31.8,0,0,3,22.7,49,172,38.5,75.6,58.1,79.8,0.74,66.5,70,5,Summer
Chennai,19-05-2018,35.3,27.9,41.1,33.2,0,0,3,24.3,50.8,166,42.9,84.24,64.74,88.92,0.82,74.1,78,5,Summer
Chennai,20-05-2018,34.6,28,40.4,32.8,0,0,1,22.2,47.9,162,36.85,72.36,55.61,76.38,0.7,63.65,67,5,Summer
Chennai,21-05-2018,34.1,28.4,39.9,33.9,0.2,0.2,51,24.3,51.5,157,36.3,71.28,54.78,75.24,0.69,62.7,66,5,Summer
Chennai,22-05-2018,33.6,28.1,39.7,33.8,0.3,0.3,51,19.7,42.5,140,54.45,106.92,82.17,112.86,1.04,94.05,99,5,Summer
Chennai,23-05-2018,32.8,27.6,38.3,33.5,0.7,0.7,51,18.9,42.8,151,48.4,95.04,73.04,100.32,0.92,83.6,88,5,Summer
Chennai,24-05-2018,33,27.1,38.3,32.5,0.3,0.3,51,17.7,36.4,134,34.65,68.04,52.29,71.82,0.66,59.85,63,5,Summer
Chennai,25-05-2018,32.7,26.7,37.9,32,2,2,55,15.9,36.4,145,33.55,65.88,50.63,69.54,0.64,57.95,61,5,Summer
Chennai,26-05-2018,32.6,27,37.9,33,0,0,3,19.9,42.5,150,37.4,73.44,56.44,77.52,0.71,64.6,68,5,Summer
Chennai,27-05-2018,32.9,27.1,38.2,32.8,0.9,0.9,51,21.3,43.6,157,46.2,90.72,69.72,95.76,0.88,79.8,84,5,Summer
Chennai,28-05-2018,33.6,28.2,38.3,34,0,0,3,23,46.8,172,46.2,90.72,69.72,95.76,0.88,79.8,84,5,Summer
Chennai,29-05-2018,37.3,28.7,42.8,33.4,0,0,3,24.5,49.3,184,50.6,99.36,76.36,104.88,0.97,87.4,92,5,Summer
Chennai,30-05-2018,37.6,29.6,43.8,33.1,0,0,3,23.6,47.5,184,40.7,79.92,61.42,84.36,0.78,70.3,74,5,Summer
Chennai,31-05-2018,37.1,28.5,42.7,34.5,0,0,3,19.1,42.8,156,52.8,103.68,79.68,109.44,1.01,91.2,96,5,Summer
Chennai,01-06-2018,35.1,28.7,42.1,35.1,0,0,3,18.4,41.8,154,59.4,116.64,89.64,123.12,1.13,102.6,108,6,Monsoon
Chennai,02-06-2018,34.6,27.3,40.7,31.6,1.6,1.6,53,15.8,40.7,179,72.6,142.56,109.56,150.48,1.39,125.4,132,6,Monsoon
Chennai,03-06-2018,34.3,27.2,40.7,32.2,4.1,4.1,63,16.2,38.2,184,47.3,92.88,71.38,98.04,0.9,81.7,86,6,Monsoon
Chennai,04-06-2018,34.3,28.5,40.2,32.2,0,0,3,18.6,38.9,180,48.4,95.04,73.04,100.32,0.92,83.6,88,6,Monsoon
Chennai,05-06-2018,36.3,28.9,42.4,33.1,0.6,0.6,51,22,44.6,184,49.5,97.2,74.7,102.6,0.95,85.5,90,6,Monsoon
Chennai,06-06-2018,35.6,27.9,41.9,32.4,3.8,3.8,55,22.1,46.4,195,39.6,77.76,59.76,82.08,0.76,68.4,72,6,Monsoon
Chennai,07-06-2018,36.9,27.2,40.3,32.4,1.4,1.4,53,23.4,43.9,212,31.35,61.56,47.31,64.98,0.6,54.15,57,6,Monsoon
Chennai,08-06-2018,37.6,28.8,38.5,31.3,0,0,3,33.2,60.5,241,40.7,79.92,61.42,84.36,0.78,70.3,74,6,Monsoon
Chennai,09-06-2018,37.7,29.3,38.5,31.1,0.4,0.4,51,34.1,67,242,38.5,75.6,58.1,79.8,0.74,66.5,70,6,Monsoon
Chennai,10-06-2018,36.8,28.8,38.9,30.6,0,0,3,24.6,64.4,243,35.2,69.12,53.12,72.96,0.67,60.8,64,6,Monsoon
Chennai,11-06-2018,36.3,29.4,38.4,31.4,3.6,3.6,61,25.4,52.2,239,39.05,76.68,58.93,80.94,0.75,67.45,71,6,Monsoon
Chennai,12-06-2018,36.3,29.5,38.6,31,1.8,1.8,61,22.6,48.6,237,49.5,97.2,74.7,102.6,0.95,85.5,90,6,Monsoon
Chennai,13-06-2018,36.3,29.1,38.2,30.9,0,0,3,19.7,44.6,221,44.55,87.48,67.23,92.34,0.85,76.95,81,6,Monsoon
Chennai,14-06-2018,37.1,29.1,40.4,31.7,1.9,1.9,61,18.9,42.8,233,49.5,97.2,74.7,102.6,0.95,85.5,90,6,Monsoon
Chennai,15-06-2018,36.8,29.5,42.1,31.9,1.6,1.6,61,21.7,45,216,53.35,104.76,80.51,110.58,1.02,92.15,97,6,Monsoon
Chennai,16-06-2018,36,27.9,41.7,31.6,1.1,1.1,53,23.4,42.1,204,63.8,125.28,96.28,132.24,1.22,110.2,116,6,Monsoon
Chennai,17-06-2018,38.6,28.4,42.8,31,0.1,0.1,51,21.7,42.8,235,48.95,96.12,73.87,101.46,0.93,84.55,89,6,Monsoon
Chennai,18-06-2018,37.7,28.9,40,31.2,0,0,3,24.4,46.4,230,56.1,110.16,84.66,116.28,1.07,96.9,102,6,Monsoon
Chennai,19-06-2018,36.2,29,39.1,30.7,0.5,0.5,51,30.5,59.4,204,51.7,101.52,78.02,107.16,0.99,89.3,94,6,Monsoon
Chennai,20-06-2018,36.1,28.6,40.4,31.2,0,0,3,27.6,55.4,198,57.2,112.32,86.32,118.56,1.09,98.8,104,6,Monsoon
Chennai,21-06-2018,35.5,28.7,40.1,31.3,0.7,0.7,51,28.1,56.2,205,63.8,125.28,96.28,132.24,1.22,110.2,116,6,Monsoon
Chennai,22-06-2018,36.5,28.9,39.3,30.3,0.1,0.1,51,27.2,54,209,62.7,123.12,94.62,129.96,1.2,108.3,114,6,Monsoon
Chennai,23-06-2018,35.4,26.1,39.1,31.6,16.1,16.1,65,24.6,46.4,207,57.2,112.32,86.32,118.56,1.09,98.8,104,6,Monsoon
Chennai,24-06-2018,34.7,26.3,38.5,31,4.4,4.4,61,26.6,54.4,201,59.4,116.64,89.64,123.12,1.13,102.6,108,6,Monsoon
Chennai,25-06-2018,35.2,26.1,38.4,31.9,2.6,2.6,61,22.4,44.6,207,61.6,120.96,92.96,127.68,1.18,106.4,112,6,Monsoon
Chennai,26-06-2018,37.6,28.2,40,30.5,0.1,0.1,51,26.3,47.9,238,71.5,140.4,107.9,148.2,1.37,123.5,130,6,Monsoon
Chennai,27-06-2018,36.3,28.1,39.1,30.3,6.7,6.7,63,18.3,44.3,225,61.6,120.96,92.96,127.68,1.18,106.4,112,6,Monsoon
Chennai,28-06-2018,34.1,27.5,36.2,30.8,0.7,0.7,51,22,41,221,67.1,131.76,101.26,139.08,1.28,115.9,122,6,Monsoon
Chennai,29-06-2018,33.8,27.2,38.3,31.1,3.1,3.1,61,19,39.6,178,56.1,110.16,84.66,116.28,1.07,96.9,102,6,Monsoon
Chennai,30-06-2018,31.7,26.4,36.5,30.2,0.2,0.2,51,15.6,30.6,163,81.4,159.84,122.84,168.72,1.55,140.6,148,6,Monsoon
Chennai,01-07-2018,31.7,26,37.5,31.3,5.1,5.1,63,14,32.4,178,82.5,162,124.5,171,1.58,142.5,150,7,Monsoon
Chennai,02-07-2018,32.1,24.8,38.6,29.6,37.3,37.3,63,22.2,44.6,189,81.4,159.84,122.84,168.72,1.55,140.6,148,7,Monsoon
Chennai,03-07-2018,33.3,24.8,37.7,28.2,1.9,1.9,55,17.4,36.4,235,90.2,177.12,136.12,186.96,1.72,155.8,164,7,Monsoon
